gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	pairID	heuristic	subcase	template
entailment	( ( ( The doctor ) ( and ( the professor ) ) ) ( ( recognized ( the senator ) ) . ) )	( ( The professor ) ( ( recognized ( the senator ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN doctor)) (CC and) (NP (DT the) (NN professor))) (VP (VBD recognized) (NP (DT the) (NN senator))) (. .)))	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD recognized) (NP (DT the) (NN senator))) (. .)))	The doctor and the professor recognized the senator .	The professor recognized the senator .	ex15013	subsequence	se_conjunction	temp44
entailment	( ( The lawyers ) ( ( recommended ( ( the author ) ( and ( the presidents ) ) ) ) . ) )	( ( The lawyers ) ( ( recommended ( the author ) ) . ) )	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD recommended) (NP (NP (DT the) (NN author)) (CC and) (NP (DT the) (NNS presidents)))) (. .)))	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD recommended) (NP (DT the) (NN author))) (. .)))	The lawyers recommended the author and the presidents .	The lawyers recommended the author .	ex15014	subsequence	se_conjunction	temp45
entailment	( ( The judges ) ( ( advised ( ( the senators ) ( and ( the athletes ) ) ) ) . ) )	( ( The judges ) ( ( advised ( the senators ) ) . ) )	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD advised) (NP (NP (DT the) (NNS senators)) (CC and) (NP (DT the) (NNS athletes)))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD advised) (NP (DT the) (NNS senators))) (. .)))	The judges advised the senators and the athletes .	The judges advised the senators .	ex15015	subsequence	se_conjunction	temp45
entailment	( ( ( The manager ) ( and ( the professors ) ) ) ( ran . ) )	( ( The professors ) ( ran . ) )	(ROOT (S (NP (NP (DT The) (NN manager)) (CC and) (NP (DT the) (NNS professors))) (VP (VBD ran)) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD ran)) (. .)))	The manager and the professors ran .	The professors ran .	ex15016	subsequence	se_conjunction	temp44
entailment	( ( ( The secretaries ) ( and ( the scientists ) ) ) ( ( admired ( the professors ) ) . ) )	( ( The scientists ) ( ( admired ( the professors ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS secretaries)) (CC and) (NP (DT the) (NNS scientists))) (VP (VBD admired) (NP (DT the) (NN professors))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD admired) (NP (DT the) (NN professors))) (. .)))	The secretaries and the scientists admired the professors .	The scientists admired the professors .	ex15017	subsequence	se_conjunction	temp44
entailment	( ( ( The president ) ( and ( the scientists ) ) ) ( shouted . ) )	( ( The scientists ) ( shouted . ) )	(ROOT (S (NP (NP (DT The) (NN president)) (CC and) (NP (DT the) (NNS scientists))) (VP (VBD shouted)) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD shouted)) (. .)))	The president and the scientists shouted .	The scientists shouted .	ex15018	subsequence	se_conjunction	temp44
entailment	( ( The secretaries ) ( ( admired ( ( the lawyer ) ( and ( the scientist ) ) ) ) . ) )	( ( The secretaries ) ( ( admired ( the lawyer ) ) . ) )	(ROOT (S (NP (DT The) (NNS secretaries)) (VP (VBD admired) (NP (NP (DT the) (NN lawyer)) (CC and) (NP (DT the) (NN scientist)))) (. .)))	(ROOT (S (NP (DT The) (NNS secretaries)) (VP (VBD admired) (NP (DT the) (NN lawyer))) (. .)))	The secretaries admired the lawyer and the scientist .	The secretaries admired the lawyer .	ex15019	subsequence	se_conjunction	temp45
entailment	( ( The presidents ) ( ( recognized ( ( the scientists ) ( and ( the artists ) ) ) ) . ) )	( ( The presidents ) ( ( recognized ( the scientists ) ) . ) )	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD recognized) (NP (NP (DT the) (NNS scientists)) (CC and) (NP (DT the) (NNS artists)))) (. .)))	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD recognized) (NP (DT the) (NNS scientists))) (. .)))	The presidents recognized the scientists and the artists .	The presidents recognized the scientists .	ex15020	subsequence	se_conjunction	temp45
entailment	( ( ( The athlete ) ( and ( the artist ) ) ) ( slept . ) )	( ( The artist ) ( slept . ) )	(ROOT (S (NP (NP (DT The) (NN athlete)) (CC and) (NP (DT the) (NN artist))) (VP (VBD slept)) (. .)))	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD slept)) (. .)))	The athlete and the artist slept .	The artist slept .	ex15021	subsequence	se_conjunction	temp44
entailment	( ( The author ) ( ( recommended ( ( the senator ) ( and ( the scientist ) ) ) ) . ) )	( ( The author ) ( ( recommended ( the senator ) ) . ) )	(ROOT (S (NP (DT The) (NN author)) (VP (VBD recommended) (NP (NP (DT the) (NN senator)) (CC and) (NP (DT the) (NN scientist)))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD recommended) (NP (DT the) (NN senator))) (. .)))	The author recommended the senator and the scientist .	The author recommended the senator .	ex15022	subsequence	se_conjunction	temp45
entailment	( ( ( The athlete ) ( and ( the bankers ) ) ) ( ( contacted ( the professors ) ) . ) )	( ( The bankers ) ( ( contacted ( the professors ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN athlete)) (CC and) (NP (DT the) (NNS bankers))) (VP (VBD contacted) (NP (DT the) (NN professors))) (. .)))	(ROOT (S (NP (DT The) (NNS bankers)) (VP (VBD contacted) (NP (DT the) (NN professors))) (. .)))	The athlete and the bankers contacted the professors .	The bankers contacted the professors .	ex15023	subsequence	se_conjunction	temp44
entailment	( ( The banker ) ( ( introduced ( ( the athletes ) ( and ( the scientist ) ) ) ) . ) )	( ( The banker ) ( ( introduced ( the athletes ) ) . ) )	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD introduced) (NP (NP (DT the) (NNS athletes)) (CC and) (NP (DT the) (NN scientist)))) (. .)))	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD introduced) (NP (DT the) (NNS athletes))) (. .)))	The banker introduced the athletes and the scientist .	The banker introduced the athletes .	ex15024	subsequence	se_conjunction	temp45
entailment	( ( ( The artists ) ( and ( the managers ) ) ) ( danced . ) )	( ( The managers ) ( danced . ) )	(ROOT (S (NP (NP (DT The) (NNS artists)) (CC and) (NP (DT the) (NNS managers))) (VP (VBD danced)) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD danced)) (. .)))	The artists and the managers danced .	The managers danced .	ex15025	subsequence	se_conjunction	temp44
entailment	( ( ( The judges ) ( and ( the students ) ) ) ( ran . ) )	( ( The students ) ( ran . ) )	(ROOT (S (NP (NP (DT The) (NNS judges)) (CC and) (NP (DT the) (NNS students))) (VP (VBD ran)) (. .)))	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD ran)) (. .)))	The judges and the students ran .	The students ran .	ex15026	subsequence	se_conjunction	temp44
entailment	( ( The scientists ) ( ( thanked ( ( the bankers ) ( and ( the tourists ) ) ) ) . ) )	( ( The scientists ) ( ( thanked ( the bankers ) ) . ) )	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD thanked) (NP (NP (DT the) (NNS bankers)) (CC and) (NP (DT the) (NNS tourists)))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD thanked) (NP (DT the) (NNS bankers))) (. .)))	The scientists thanked the bankers and the tourists .	The scientists thanked the bankers .	ex15027	subsequence	se_conjunction	temp45
entailment	( ( ( The doctor ) ( and ( the manager ) ) ) ( ( saw ( the authors ) ) . ) )	( ( The manager ) ( ( saw ( the authors ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN doctor)) (CC and) (NP (DT the) (NN manager))) (VP (VBD saw) (NP (DT the) (NN authors))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD saw) (NP (DT the) (NN authors))) (. .)))	The doctor and the manager saw the authors .	The manager saw the authors .	ex15028	subsequence	se_conjunction	temp44
entailment	( ( The athlete ) ( ( saw ( ( the artist ) ( and ( the tourists ) ) ) ) . ) )	( ( The athlete ) ( ( saw ( the artist ) ) . ) )	(ROOT (S (NP (DT The) (NN athlete)) (VP (VBD saw) (NP (NP (DT the) (NN artist)) (CC and) (NP (DT the) (NNS tourists)))) (. .)))	(ROOT (S (NP (DT The) (NN athlete)) (VP (VBD saw) (NP (DT the) (NN artist))) (. .)))	The athlete saw the artist and the tourists .	The athlete saw the artist .	ex15029	subsequence	se_conjunction	temp45
entailment	( ( The doctors ) ( ( saw ( ( the actors ) ( and ( the author ) ) ) ) . ) )	( ( The doctors ) ( ( saw ( the actors ) ) . ) )	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD saw) (NP (NP (DT the) (NNS actors)) (CC and) (NP (DT the) (NN author)))) (. .)))	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD saw) (NP (DT the) (NNS actors))) (. .)))	The doctors saw the actors and the author .	The doctors saw the actors .	ex15030	subsequence	se_conjunction	temp45
entailment	( ( ( The professors ) ( and ( the doctors ) ) ) ( ( helped ( the scientists ) ) . ) )	( ( The doctors ) ( ( helped ( the scientists ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS professors)) (CC and) (NP (DT the) (NNS doctors))) (VP (VBD helped) (NP (DT the) (NN scientists))) (. .)))	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD helped) (NP (DT the) (NN scientists))) (. .)))	The professors and the doctors helped the scientists .	The doctors helped the scientists .	ex15031	subsequence	se_conjunction	temp44
entailment	( ( The doctors ) ( ( thanked ( ( the tourist ) ( and ( the artists ) ) ) ) . ) )	( ( The doctors ) ( ( thanked ( the tourist ) ) . ) )	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD thanked) (NP (NP (DT the) (NN tourist)) (CC and) (NP (DT the) (NNS artists)))) (. .)))	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD thanked) (NP (DT the) (NN tourist))) (. .)))	The doctors thanked the tourist and the artists .	The doctors thanked the tourist .	ex15032	subsequence	se_conjunction	temp45
entailment	( ( ( The artist ) ( and ( the authors ) ) ) ( ( stopped ( the lawyers ) ) . ) )	( ( The authors ) ( ( stopped ( the lawyers ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN artist)) (CC and) (NP (DT the) (NNS authors))) (VP (VBD stopped) (NP (DT the) (NN lawyers))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD stopped) (NP (DT the) (NN lawyers))) (. .)))	The artist and the authors stopped the lawyers .	The authors stopped the lawyers .	ex15033	subsequence	se_conjunction	temp44
entailment	( ( ( The athlete ) ( and ( the president ) ) ) ( ( helped ( the professors ) ) . ) )	( ( The president ) ( ( helped ( the professors ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN athlete)) (CC and) (NP (DT the) (NN president))) (VP (VBD helped) (NP (DT the) (NN professors))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD helped) (NP (DT the) (NN professors))) (. .)))	The athlete and the president helped the professors .	The president helped the professors .	ex15034	subsequence	se_conjunction	temp44
entailment	( ( The lawyer ) ( ( contacted ( ( the author ) ( and ( the senators ) ) ) ) . ) )	( ( The lawyer ) ( ( contacted ( the author ) ) . ) )	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD contacted) (NP (NP (DT the) (NN author)) (CC and) (NP (DT the) (NNS senators)))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD contacted) (NP (DT the) (NN author))) (. .)))	The lawyer contacted the author and the senators .	The lawyer contacted the author .	ex15035	subsequence	se_conjunction	temp45
entailment	( ( ( The doctor ) ( and ( the secretaries ) ) ) ( ( recognized ( the student ) ) . ) )	( ( The secretaries ) ( ( recognized ( the student ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN doctor)) (CC and) (NP (DT the) (NNS secretaries))) (VP (VBD recognized) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NNS secretaries)) (VP (VBD recognized) (NP (DT the) (NN student))) (. .)))	The doctor and the secretaries recognized the student .	The secretaries recognized the student .	ex15036	subsequence	se_conjunction	temp44
entailment	( ( ( The senator ) ( and ( the artist ) ) ) ( ( recognized ( the tourist ) ) . ) )	( ( The artist ) ( ( recognized ( the tourist ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN senator)) (CC and) (NP (DT the) (NN artist))) (VP (VBD recognized) (NP (DT the) (NN tourist))) (. .)))	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD recognized) (NP (DT the) (NN tourist))) (. .)))	The senator and the artist recognized the tourist .	The artist recognized the tourist .	ex15037	subsequence	se_conjunction	temp44
entailment	( ( ( The professors ) ( and ( the doctor ) ) ) ( ( believed ( the bankers ) ) . ) )	( ( The doctor ) ( ( believed ( the bankers ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS professors)) (CC and) (NP (DT the) (NN doctor))) (VP (VBD believed) (NP (DT the) (NN bankers))) (. .)))	(ROOT (S (NP (DT The) (NN doctor)) (VP (VBD believed) (NP (DT the) (NN bankers))) (. .)))	The professors and the doctor believed the bankers .	The doctor believed the bankers .	ex15038	subsequence	se_conjunction	temp44
entailment	( ( The professors ) ( ( called ( ( the manager ) ( and ( the secretaries ) ) ) ) . ) )	( ( The professors ) ( ( called ( the manager ) ) . ) )	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD called) (NP (NP (DT the) (NN manager)) (CC and) (NP (DT the) (NNS secretaries)))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD called) (NP (DT the) (NN manager))) (. .)))	The professors called the manager and the secretaries .	The professors called the manager .	ex15039	subsequence	se_conjunction	temp45
entailment	( ( ( The bankers ) ( and ( the presidents ) ) ) ( waited . ) )	( ( The presidents ) ( waited . ) )	(ROOT (S (NP (NP (DT The) (NNS bankers)) (CC and) (NP (DT the) (NNS presidents))) (VP (VBD waited)) (. .)))	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD waited)) (. .)))	The bankers and the presidents waited .	The presidents waited .	ex15040	subsequence	se_conjunction	temp44
entailment	( ( ( The athletes ) ( and ( the tourist ) ) ) ( ( contacted ( the secretary ) ) . ) )	( ( The tourist ) ( ( contacted ( the secretary ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS athletes)) (CC and) (NP (DT the) (NN tourist))) (VP (VBD contacted) (NP (DT the) (NN secretary))) (. .)))	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD contacted) (NP (DT the) (NN secretary))) (. .)))	The athletes and the tourist contacted the secretary .	The tourist contacted the secretary .	ex15041	subsequence	se_conjunction	temp44
entailment	( ( ( The banker ) ( and ( the secretary ) ) ) ( ( contacted ( the athlete ) ) . ) )	( ( The secretary ) ( ( contacted ( the athlete ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN banker)) (CC and) (NP (DT the) (NN secretary))) (VP (VBD contacted) (NP (DT the) (NN athlete))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD contacted) (NP (DT the) (NN athlete))) (. .)))	The banker and the secretary contacted the athlete .	The secretary contacted the athlete .	ex15042	subsequence	se_conjunction	temp44
entailment	( ( ( The judge ) ( and ( the doctors ) ) ) ( ( introduced ( the artist ) ) . ) )	( ( The doctors ) ( ( introduced ( the artist ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN judge)) (CC and) (NP (DT the) (NNS doctors))) (VP (VBD introduced) (NP (DT the) (NN artist))) (. .)))	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD introduced) (NP (DT the) (NN artist))) (. .)))	The judge and the doctors introduced the artist .	The doctors introduced the artist .	ex15043	subsequence	se_conjunction	temp44
entailment	( ( The professors ) ( ( stopped ( ( the judges ) ( and ( the artists ) ) ) ) . ) )	( ( The professors ) ( ( stopped ( the judges ) ) . ) )	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD stopped) (NP (NP (DT the) (NNS judges)) (CC and) (NP (DT the) (NNS artists)))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD stopped) (NP (DT the) (NNS judges))) (. .)))	The professors stopped the judges and the artists .	The professors stopped the judges .	ex15044	subsequence	se_conjunction	temp45
entailment	( ( The presidents ) ( ( saw ( ( the artists ) ( and ( the student ) ) ) ) . ) )	( ( The presidents ) ( ( saw ( the artists ) ) . ) )	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD saw) (NP (NP (DT the) (NNS artists)) (CC and) (NP (DT the) (NN student)))) (. .)))	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD saw) (NP (DT the) (NNS artists))) (. .)))	The presidents saw the artists and the student .	The presidents saw the artists .	ex15045	subsequence	se_conjunction	temp45
entailment	( ( The lawyer ) ( ( advised ( ( the manager ) ( and ( the actors ) ) ) ) . ) )	( ( The lawyer ) ( ( advised ( the manager ) ) . ) )	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD advised) (NP (NP (DT the) (NN manager)) (CC and) (NP (DT the) (NNS actors)))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD advised) (NP (DT the) (NN manager))) (. .)))	The lawyer advised the manager and the actors .	The lawyer advised the manager .	ex15046	subsequence	se_conjunction	temp45
entailment	( ( ( The students ) ( and ( the president ) ) ) ( ( recommended ( the athletes ) ) . ) )	( ( The president ) ( ( recommended ( the athletes ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS students)) (CC and) (NP (DT the) (NN president))) (VP (VBD recommended) (NP (DT the) (NN athletes))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD recommended) (NP (DT the) (NN athletes))) (. .)))	The students and the president recommended the athletes .	The president recommended the athletes .	ex15047	subsequence	se_conjunction	temp44
entailment	( ( ( The professors ) ( and ( the author ) ) ) ( ( recommended ( the scientists ) ) . ) )	( ( The author ) ( ( recommended ( the scientists ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS professors)) (CC and) (NP (DT the) (NN author))) (VP (VBD recommended) (NP (DT the) (NN scientists))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD recommended) (NP (DT the) (NN scientists))) (. .)))	The professors and the author recommended the scientists .	The author recommended the scientists .	ex15048	subsequence	se_conjunction	temp44
entailment	( ( ( The artists ) ( and ( the judge ) ) ) ( slept . ) )	( ( The judge ) ( slept . ) )	(ROOT (S (NP (NP (DT The) (NNS artists)) (CC and) (NP (DT the) (NN judge))) (VP (VBD slept)) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD slept)) (. .)))	The artists and the judge slept .	The judge slept .	ex15049	subsequence	se_conjunction	temp44
entailment	( ( ( The tourist ) ( and ( the presidents ) ) ) ( ( advised ( the doctor ) ) . ) )	( ( The presidents ) ( ( advised ( the doctor ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN tourist)) (CC and) (NP (DT the) (NNS presidents))) (VP (VBD advised) (NP (DT the) (NN doctor))) (. .)))	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD advised) (NP (DT the) (NN doctor))) (. .)))	The tourist and the presidents advised the doctor .	The presidents advised the doctor .	ex15050	subsequence	se_conjunction	temp44
entailment	( ( ( The professors ) ( and ( the lawyer ) ) ) ( ( stopped ( the banker ) ) . ) )	( ( The lawyer ) ( ( stopped ( the banker ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS professors)) (CC and) (NP (DT the) (NN lawyer))) (VP (VBD stopped) (NP (DT the) (NN banker))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD stopped) (NP (DT the) (NN banker))) (. .)))	The professors and the lawyer stopped the banker .	The lawyer stopped the banker .	ex15051	subsequence	se_conjunction	temp44
entailment	( ( ( The actor ) ( and ( the lawyers ) ) ) ( ( stopped ( the tourist ) ) . ) )	( ( The lawyers ) ( ( stopped ( the tourist ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN actor)) (CC and) (NP (DT the) (NNS lawyers))) (VP (VBD stopped) (NP (DT the) (NN tourist))) (. .)))	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD stopped) (NP (DT the) (NN tourist))) (. .)))	The actor and the lawyers stopped the tourist .	The lawyers stopped the tourist .	ex15052	subsequence	se_conjunction	temp44
entailment	( ( ( The actor ) ( and ( the scientist ) ) ) ( slept . ) )	( ( The scientist ) ( slept . ) )	(ROOT (S (NP (NP (DT The) (NN actor)) (CC and) (NP (DT the) (NN scientist))) (VP (VBD slept)) (. .)))	(ROOT (S (NP (DT The) (NN scientist)) (VP (VBD slept)) (. .)))	The actor and the scientist slept .	The scientist slept .	ex15053	subsequence	se_conjunction	temp44
